State_x,County,State,Population,Household Income,Poverty Rate,Unemployment Rate
13,Gilmer County, Georgia,28956,43775,19.18773311,3.439701616
13,Glascock County, Georgia,3053,43884,14.73960039,3.111693416
13,Glynn County, Georgia,82623,46475,18.36897716,3.773767595
13,Gordon County, Georgia,56079,41390,20.30706682,3.586012589
13,Grady County, Georgia,25145,35518,29.17876317,3.770133227
13,Greene County, Georgia,16535,44299,24.08829755,2.642878742
13,Gwinnett County, Georgia,874242,61865,12.92536849,3.577499136
13,Habersham County, Georgia,43724,41600,17.08672583,2.959473058
13,Hall County, Georgia,190482,51902,17.508216,2.746191241
13,Hancock County, Georgia,8747,26386,24.1339888,2.961015205
13,Haralson County, Georgia,28667,42281,19.95674469,4.545295985
13,Harris County, Georgia,32992,65336,8.250484966,4.010063046
13,Hart County, Georgia,25518,37983,20.48749902,2.296418215
13,Heard County, Georgia,11571,44185,16.67963011,4.416212946
13,Henry County, Georgia,214171,62561,11.97967979,4.400222252
13,Houston County, Georgia,149137,55480,17.70922038,4.189436558
13,Irwin County, Georgia,9365,29846,23.67325147,2.520021356
13,Jackson County, Georgia,62131,54246,13.40715585,3.143358388
13,Jasper County, Georgia,13571,41434,19.78483531,3.979073023
13,Jeff Davis County, Georgia,14953,36566,20.59118572,2.046412091
13,Jefferson County, Georgia,16201,28417,27.99209925,5.049071045
13,Jenkins County, Georgia,9055,27398,28.03975704,2.308117062
13,Johnson County, Georgia,9694,32685,24.37590262,4.074685372
13,Jones County, Georgia,28701,54020,13.54656632,3.776871886
13,Lamar County, Georgia,18195,40364,20.58807365,5.58944765
13,Lanier County, Georgia,10382,31682,27.22982084,5.490271624
13,Laurens County, Georgia,47802,33632,27.13693988,2.227940254
13,Lee County, Georgia,29134,62797,11.44367406,3.401523993
13,Liberty County, Georgia,63949,42484,16.33020063,5.38710535
13,Lincoln County, Georgia,7712,34720,25.14263485,4.006742739
13,Long County, Georgia,17243,50848,16.03549266,6.385199791
13,Lowndes County, Georgia,113898,38915,24.08821928,5.02291524
13,Lumpkin County, Georgia,31094,40634,20.6663665,3.35434489
13,McDuffie County, Georgia,21558,37021,25.68420076,3.65061694
13,McIntosh County, Georgia,13941,45248,19.99856538,4.36123664
13,Macon County, Georgia,13846,28285,28.14531273,6.463960711
13,Madison County, Georgia,28362,45063,15.93681687,3.539947818
13,Marion County, Georgia,8646,35484,24.87855656,5.94494564
13,Meriwether County, Georgia,21195,34989,23.3215381,4.666194857
13,Miller County, Georgia,5911,36463,24.37827779,3.349687024
13,Mitchell County, Georgia,22778,31111,26.71437352,6.769690052
13,Monroe County, Georgia,27044,50625,12.6423606,4.089631711
13,Montgomery County, Georgia,9005,38111,20.86618545,2.409772349
13,Morgan County, Georgia,17943,54506,13.1193223,3.26032436
13,Murray County, Georgia,39358,38136,18.58580212,4.098277351
13,Muscogee County, Georgia,200303,42661,19.9727413,4.46273895
13,Newton County, Georgia,103901,51068,16.76114763,5.083685431
13,Oconee County, Georgia,35071,75946,7.085626301,2.129964928
13,Oglethorpe County, Georgia,14743,44403,17.71688259,2.543580004
13,Paulding County, Georgia,149830,60971,10.66141627,3.449242475
13,Peach County, Georgia,26907,41128,19.34812502,4.820306983
13,Pickens County, Georgia,29992,56769,10.19605228,3.284209122
13,Pierce County, Georgia,19030,42730,19.77929585,3.515501839
13,Pike County, Georgia,17843,50819,11.88141008,4.640475256
13,Polk County, Georgia,41263,39356,19.9428059,3.865448465
13,Pulaski County, Georgia,11460,38880,20.43630017,2.05061082
13,Putnam County, Georgia,21259,45762,17.53139847,3.805447105
13,Quitman County, Georgia,2095,29773,25.68019093,7.112171838
13,Rabun County, Georgia,16312,38277,21.40142227,2.758705248
13,Randolph County, Georgia,7224,30358,27.93466224,3.820598007
13,Richmond County, Georgia,201418,38595,24.07679552,4.984162289
13,Rockdale County, Georgia,87569,51072,16.97290137,4.911555459
13,Schley County, Georgia,5089,41227,21.87070151,5.914718019
13,Screven County, Georgia,14114,35047,24.26668556,3.634688961
13,Seminole County, Georgia,8696,35410,18.84774609,3.242870285
13,Spalding County, Georgia,64006,40548,23.11970753,4.257413367
13,Stephens County, Georgia,25584,37088,19.5239212,4.647435897
13,Stewart County, Georgia,5791,20882,28.76877914,3.660853048
13,Sumter County, Georgia,31070,33534,31.3775346,5.436112005
13,Talbot County, Georgia,6373,36957,20.50839479,4.189549663
13,Taliaferro County, Georgia,1904,28152,31.14495798,4.411764706
13,Tattnall County, Georgia,25260,35578,20.94220111,1.611243072
13,Taylor County, Georgia,8354,27114,27.65142447,7.457505387
13,Telfair County, Georgia,16405,27657,22.01158183,1.206949101
13,Terrell County, Georgia,9132,30438,33.43188787,4.927726675
13,Thomas County, Georgia,44977,38241,20.84843364,4.27329524
13,Tift County, Georgia,40691,37613,26.14337323,2.187215846
13,Toombs County, Georgia,27160,33081,26.20397644,4.635493373
13,Towns County, Georgia,10976,39321,13.9212828,3.507653061
13,Treutlen County, Georgia,6711,40204,17.6426762,2.726866339
13,Troup County, Georgia,69314,42545,20.75771128,5.120177742
13,Turner County, Georgia,8151,34667,26.46301067,3.680529996
13,Twiggs County, Georgia,8363,31625,29.94140859,2.511060624
13,Union County, Georgia,22033,41686,12.80806064,3.394907639
13,Upson County, Georgia,26394,35699,22.3914526,5.304235811
13,Walker County, Georgia,68143,41539,18.01065407,3.093494563
13,Walton County, Georgia,87436,54459,12.99807859,3.720435519
13,Ware County, Georgia,35671,34705,26.09963275,2.206274004
13,Warren County, Georgia,5504,31875,26.01744186,5.450581395
13,Washington County, Georgia,20680,37417,24.15860735,4.424564797
13,Wayne County, Georgia,30006,39908,18.94287809,4.885689529
13,Webster County, Georgia,2672,37072,22.30538922,2.282934132
13,Wheeler County, Georgia,7932,27779,17.43570348,1.60110943
13,White County, Georgia,28140,42264,18.99431414,2.004264392
13,Whitfield County, Georgia,103653,41764,19.41670767,4.686791506
13,Wilcox County, Georgia,8884,34071,16.00630347,2.420081045
13,Wilkes County, Georgia,9924,33462,26.4006449,3.48649738
13,Wilkinson County, Georgia,9312,38827,20.56486254,2.888745704
13,Worth County, Georgia,20988,38684,18.28187536,3.706880122
15,Hawaii County, Hawaii,193680,53936,18.4515696,3.463444857
15,Honolulu County, Hawaii,986999,77161,9.154923156,2.523609446
15,Kalawao County, Hawaii,91,65625,12.08791209,0
15,Kauai County, Hawaii,70447,68224,9.514954505,2.645960793
15,Maui County, Hawaii,162456,68777,9.705397154,3.25503521
16,Ada County, Idaho,425798,58099,12.00123063,2.71701605
16,Adams County, Idaho,3865,41335,14.5148771,4.734799483
16,Bannock County, Idaho,83815,45216,17.74741991,3.357394261
16,Bear Lake County, Idaho,5928,46863,14.28812416,1.484480432
16,Benewah County, Idaho,9068,42600,16.65196295,4.510366123
16,Bingham County, Idaho,45261,49943,13.27412121,2.993747376
16,Blaine County, Idaho,21427,58086,12.63359313,2.10482102
16,Boise County, Idaho,6891,44591,13.61195763,3.58438543
16,Bonner County, Idaho,41389,43697,14.71888666,2.406436493
16,Bonneville County, Idaho,108989,52831,12.58016864,2.17086128
16,Boundary County, Idaho,11141,39279,16.27322502,1.409209227
16,Butte County, Idaho,2592,39653,15.27777778,2.700617284
16,Camas County, Idaho,968,42708,19.83471074,2.169421488
16,Canyon County, Idaho,202782,44860,18.42668481,3.82134509
16,Caribou County, Idaho,6813,57957,9.980918832,1.130192279
16,Cassia County, Idaho,23441,46215,15.19986349,1.983703767
16,Clark County, Idaho,960,32422,27.08333333,2.1875
16,Clearwater County, Idaho,8528,40266,11.39774859,2.356941839
16,Custer County, Idaho,4185,39497,20.35842294,1.529271207
16,Elmore County, Idaho,26103,44444,17.57269279,3.106922576
16,Franklin County, Idaho,13013,50500,12.34150465,1.690617075
16,Fremont County, Idaho,12896,49973,11.43765509,2.23325062
16,Gem County, Idaho,16853,40767,21.98421646,3.512727704
16,Gooding County, Idaho,15157,40704,15.49119219,2.038662004
16,Idaho County, Idaho,16251,38597,15.60519353,2.609070211
16,Jefferson County, Idaho,27096,54646,11.15662828,2.125775022
16,Jerome County, Idaho,22694,44447,16.68282365,2.308980347
16,Kootenai County, Idaho,147716,50924,12.46445883,3.436323756
16,Latah County, Idaho,38593,42133,20.54517659,4.091415542
16,Lemhi County, Idaho,7743,34762,16.58271988,2.466744156
16,Lewis County, Idaho,3826,38068,15.62990068,2.770517512
16,Lincoln County, Idaho,5292,44500,11.9047619,2.343159486
16,Madison County, Idaho,38114,33856,32.07745185,4.546885659
16,Minidoka County, Idaho,20331,46147,17.62825242,2.2969849
16,Nez Perce County, Idaho,39995,49541,13.16664583,2.890361295
16,Oneida County, Idaho,4269,40564,13.63316936,2.881236824
16,Owyhee County, Idaho,11356,34785,23.27404015,3.804156393
16,Payette County, Idaho,22773,45670,18.43850173,3.67101392
16,Power County, Idaho,7696,46318,12.17515593,2.845634096
16,Shoshone County, Idaho,12551,37449,17.59222373,4.7565931
16,Teton County, Idaho,10437,58173,12.29280445,3.305547571
16,Twin Falls County, Idaho,80955,45500,15.33815082,2.148106973
16,Valley County, Idaho,9897,53630,13.83247449,2.323936546
16,Washington County, Idaho,10035,37525,15.02740409,3.836571998
17,Adams County, Illinois,66949,48065,12.63200347,3.278615065
17,Alexander County, Illinois,7051,29071,32.39256843,4.325627571
17,Bond County, Illinois,17137,52159,14.89759001,2.736768396
17,Boone County, Illinois,53656,60063,11.01088415,4.223199642
17,Brown County, Illinois,6836,52500,8.645406671,2.077238151
17,Bureau County, Illinois,33822,51425,12.83188457,3.547986518
17,Calhoun County, Illinois,4962,52949,11.99113261,2.619911326
17,Carroll County, Illinois,14793,50052,11.24180356,3.021699452
17,Cass County, Illinois,13068,48887,13.67462504,4.499540863
17,Champaign County, Illinois,206420,48899,19.94041275,2.860672415
17,Christian County, Illinois,33888,47417,12.85410765,2.357766761
17,Clark County, Illinois,16089,48693,16.01093915,4.493753496
17,Clay County, Illinois,13466,45984,13.76800832,2.92588742
17,Clinton County, Illinois,37858,63929,8.996777431,2.490886999
17,Coles County, Illinois,52802,38800,20.28521647,3.768796636
17,Cook County, Illinois,5227575,56902,16.38775149,5.095995753
17,Crawford County, Illinois,19441,47364,11.27514017,3.07082969
17,Cumberland County, Illinois,10890,44281,16.04224059,2.975206612
17,DeKalb County, Illinois,104458,56076,17.23276341,5.174328438
17,De Witt County, Illinois,16322,53510,11.80002451,3.8536944
17,Douglas County, Illinois,19770,52984,11.24430956,2.650480526
17,DuPage County, Illinois,930514,81521,6.950674573,3.350836205
17,Edgar County, Illinois,17828,46440,15.95804353,4.532196545
17,Edwards County, Illinois,6612,47035,11.49425287,3.584392015
17,Effingham County, Illinois,34356,52977,10.57748283,2.573058563
17,Fayette County, Illinois,22025,44745,14.71055619,3.536889898
17,Ford County, Illinois,13758,49257,13.59936037,3.692397151
17,Franklin County, Illinois,39503,39507,18.83401261,4.711034605
17,Fulton County, Illinois,36047,46183,14.514384,3.592531972
17,Gallatin County, Illinois,5325,41269,16.15023474,3.981220657
17,Greene County, Illinois,13390,42880,16.80358476,3.778939507
17,Grundy County, Illinois,50338,67162,9.732210259,3.881759307
17,Hamilton County, Illinois,8251,45076,14.77396679,1.927039147
17,Hancock County, Illinois,18633,50077,11.39913057,3.311329362
17,Hardin County, Illinois,4173,39926,18.54780733,7.692307692
17,Henderson County, Illinois,6966,46216,10.49382716,3.83290267
17,Henry County, Illinois,49681,54757,12.11529559,2.59455325
17,Iroquois County, Illinois,28814,47823,15.81175817,3.335184285
17,Jackson County, Illinois,59188,33845,26.2434953,4.358991688
17,Jasper County, Illinois,9592,56305,8.079649708,2.053794829
17,Jefferson County, Illinois,38523,43467,16.59268489,4.345455961
17,Jersey County, Illinois,22441,52738,8.707276859,3.867920324
17,Jo Daviess County, Illinois,22186,54702,9.244568647,2.519606959
17,Johnson County, Illinois,12866,44179,10.59381315,3.279962692
17,Kane County, Illinois,526615,71602,10.88309296,3.632255063
17,Kankakee County, Illinois,111493,54697,15.06821056,4.135685648
17,Kendall County, Illinois,121452,85736,5.416131476,2.896617594
17,Knox County, Illinois,51752,40605,16.26603803,3.016308548
17,Lake County, Illinois,702890,79886,8.630653445,3.658751725
17,LaSalle County, Illinois,111935,51684,13.46227721,4.779559566
17,Lawrence County, Illinois,16582,42650,11.63309613,1.736823061
17,Lee County, Illinois,34718,55067,10.896365,3.033008814
17,Livingston County, Illinois,37278,54074,11.70663662,2.805944525
17,Logan County, Illinois,29820,52676,10.04694836,3.011401744
17,McDonough County, Illinois,31727,41484,20.52825669,4.548176632
17,McHenry County, Illinois,307083,79836,7.702477832,3.629963235
17,McLean County, Illinois,173254,63420,13.55524259,2.58464451
17,Macon County, Illinois,108404,47477,18.10449799,5.02564481
17,Macoupin County, Illinois,46482,52337,12.63930123,4.67923067
17,Madison County, Illinois,266759,54573,12.89553492,4.1929232
17,Marion County, Illinois,38503,43427,17.8349739,4.386671168
17,Marshall County, Illinois,12060,54189,9.64344942,2.927031509
17,Mason County, Illinois,13931,43125,15.18196827,4.895556672
17,Massac County, Illinois,14883,42706,18.4774575,3.25203252
17,Menard County, Illinois,12576,60420,12.43638677,2.950063613
17,Mercer County, Illinois,15971,55750,10.13086219,3.074322209
17,Monroe County, Illinois,33703,72956,4.391300478,2.501261015
17,Montgomery County, Illinois,29301,45173,12.71287669,2.057950241
17,Morgan County, Illinois,34801,47760,13.45938335,3.557369041
17,Moultrie County, Illinois,14915,51432,11.86054308,1.910828025
17,Ogle County, Illinois,52034,55832,10.7948649,3.345889226
17,Peoria County, Illinois,186818,51632,16.05359227,4.107741224
17,Perry County, Illinois,21595,43308,14.36443621,2.736744617
17,Piatt County, Illinois,16469,69160,5.628757059,3.442831987
17,Pike County, Illinois,16054,40157,13.90930609,3.077114738
17,Pope County, Illinois,4255,39243,14.19506463,2.890716804
17,Pulaski County, Illinois,5792,32538,18.14571823,4.55801105
17,Putnam County, Illinois,5746,64085,10.35502959,3.167420814
17,Randolph County, Illinois,32934,48343,9.774093642,2.274245461
17,Richland County, Illinois,16072,45597,14.3790443,2.712792434
17,Rock Island County, Illinois,146536,50208,14.5868592,3.905524922
17,St. Clair County, Illinois,265569,50006,17.34351524,3.976367724
21,Larue County, Kentucky,14127,41050,15.99773483,3.560557797
21,Laurel County, Kentucky,59950,36139,22.47706422,4.165137615
21,Lawrence County, Kentucky,15870,35016,22.17391304,3.081285444
21,Lee County, Kentucky,6896,21185,34.22273782,3.697795824
21,Leslie County, Kentucky,10869,25282,31.60364339,4.876253565
21,Letcher County, Kentucky,23382,29181,29.46283466,4.648875203
21,Lewis County, Kentucky,13646,29088,27.64912795,2.41096292
21,Lincoln County, Kentucky,24424,35185,24.76662299,4.446446119
21,Livingston County, Kentucky,9353,43333,13.70683203,2.266652411
21,Logan County, Kentucky,26757,39027,17.85700938,3.12815338
21,Lyon County, Kentucky,8325,47861,12.37237237,2.03003003
21,McCracken County, Kentucky,65292,42303,17.37119402,2.393861423
21,McCreary County, Kentucky,17850,18972,38.68907563,5.350140056
21,McLean County, Kentucky,9492,43005,18.09945217,3.360724821
21,Madison County, Kentucky,87324,43707,19.72195502,3.871787825
21,Magoffin County, Kentucky,12887,29463,29.10685187,4.01955459
21,Marion County, Kentucky,19497,40392,18.16176848,3.913422578
21,Marshall County, Kentucky,31213,45670,10.25534233,3.03719604
21,Martin County, Kentucky,12478,29052,28.35390287,4.936688572
21,Mason County, Kentucky,17229,38613,20.00116083,2.902083696
21,Meade County, Kentucky,28751,50034,15.39424716,3.916385517
21,Menifee County, Kentucky,6345,35280,23.56185973,4.475965327
21,Mercer County, Kentucky,21411,46130,17.96272944,4.507029097
21,Metcalfe County, Kentucky,9983,33788,22.53831514,2.914955424
21,Monroe County, Kentucky,10692,34120,25.71081182,3.703703704
