State,County,Type,Mapping Zones,Impervious Cover %,Impervious Cover (m2/person),Tree Canopy Cover %,Tree Canopy Cover (m2/person),Total Green Space (ha),Canopy Green Space %,Available Green Space (ha)
Texas,Cooke,County,32,0.009117848,564.7388829,0.13906232,8613.205291,223170.9952,0.140341707,191849.9968
Texas,Coryell,County,35,0.007750904,282.5788898,0.188920244,6887.56702,271232.9984,0.190395713,219590.9888
Texas,Cottle,County,34,0.002222542,2725.220588,0.044976657,55149.15966,232944,0.045076928,222444.0064
Texas,Crane,County,26,0.002592666,1319.632132,1.58E-05,8.056306306,202864,1.59E-05,202860.0064
Texas,Crockett,County,26,0.002499787,4435.081727,0.018774599,33309.5877,725419.9808,0.018821649,711766.016
Texas,Crosby,County,34,0.002174708,716.7958145,0.003485742,1148.919683,232590.0032,0.00349334,231777.9968
Texas,Culberson,County,26,0.001281357,4253.243697,0.004225539,14025.94958,986234.9824,0.004230959,982061.9776
Texas,Dallam,County,34,0.002155413,1350.409836,5.01E-05,31.3900675,388980.992,5.02E-05,388960.9984
Texas,Dallas,County,32,0.264485056,268.9220988,0.114901067,116.828665,165941.0048,0.156218777,140017.9968
Texas,Dawson,County,34,0.00371637,579.2238906,0.002899958,451.97998,232684.0064,0.00291078,232006.9888
Texas,Deaf,Smith,34,0.003219256,672.7439254,0.000237744,49.68256021,386629.9904,0.000238512,386538.0096
Texas,Delta,County,32,0.00267799,336.6435142,0.142533026,17917.477,66785.1008,0.142915709,57240.4992
Texas,Denton,County,32,0.069379789,364.9393962,0.069723154,366.7455009,211944.9984,0.074921324,196065.9968
Texas,DeWitt,County,36,0.004652645,546.7196322,0.158277107,18598.71084,234073.0112,0.159017051,196854.0032
Texas,Dickens,County,34,0.001214339,1030.557567,0.017578355,14917.99421,234113.9968,0.017599759,229994.0096
Texas,Dimmit,County,36,0.005893569,1986.924278,0.031359911,10572.50195,343458.9952,0.031545833,332628.992
Texas,Donley,County,34,0.002237377,1408.965517,0.023555359,14833.75131,240525.0048,0.02360819,234847.0016
Texas,Duval,County,36,0.0061413,2176.958841,0.046753881,16573.24634,462219.9808,0.04704275,440476.0064
Texas,Eastland,County,35,0.004107445,538.4828114,0.143456786,18807.07176,238886.9888,0.144048445,204476.0064
Texas,Ector,County,26,0.015755642,303.7548608,0.001359959,26.21880237,229835.008,0.00138173,229519.0016
Texas,Edwards,County,35,0.001562478,3967.650324,0.140988849,358017.5689,548146.0224,0.14120945,470742.016
Texas,El,Paso,25,0.063182493,243.9311735,0.003822369,14.75717384,245806.0032,0.004080169,244804.992
Texas,Ellis,County,32,0.018976274,412.9992816,0.08656907,1884.087644,237764.992,0.088243437,216783.0016
Texas,Erath,County,35,0.004023718,342.6562831,0.174141783,14829.76249,279903.0016,0.17484521,230962.9952
Texas,Falls,County,35,0.002821486,302.372416,0.074529749,7987.187769,198512.9984,0.074740698,183676.0064
Texas,Fannin,County,32,0.005645297,415.3895397,0.151989233,11183.59951,228586.0096,0.152851881,193646.0032
Texas,Fayette,County,36,0.006837634,772.1840029,0.170570675,19262.79655,244551.9872,0.171745084,202558.0032
Texas,Fisher,County,35,0.001676844,900.982965,0.04799601,25788.67403,233016.0128,0.048076524,221812.992
Texas,Floyd,County,34,0.002359776,780.6537125,0.013729307,4541.886501,256470.9888,0.01376179,252942.0032
Texas,Foard,County,34,0.002046198,2309.568434,0.047024507,53077.12947,182702.0032,0.047121051,174093.0048
Texas,Fort,Bend,36,0.052210511,333.4950854,0.154005289,983.7101103,214585.9968,0.162488709,179929.9968
Texas,Franklin,County,37,0.017097812,1337.544936,0.300421695,23501.69254,72723.8976,0.305647821,50533.6
Texas,Freestone,County,37,0.018502022,2339.413444,0.262270634,33161.75027,221731.9936,0.26721493,162488.9984
Texas,Frio,County,36,0.008544638,1544.049963,0.099348586,17952.68324,291170.9952,0.100204695,262003.9936
Texas,Gaines,County,34,0.00307826,824.683763,0.000123782,33.16195479,386385.9968,0.000124164,386337.9968
Texas,Galveston,County,36,0.110031728,431.7871105,0.120581082,473.1849471,87365.6,0.135489254,75608.3008
Texas,Garza,County,34,0.003041436,1444.238506,0.009477717,4500.533662,230644.992,0.009506645,228452.992
Texas,Gillespie,County,35,0.002308709,304.7439224,0.177052332,23370.47141,274105.0112,0.177462276,225461.9904
Texas,Glasscock,County,26,0.001510394,2506.984353,0.00072141,1197.411095,233018.0096,0.000722502,232849.9968
Texas,Goliad,County,36,0.002129432,680.2800231,0.154822543,49460.45266,220853.9904,0.155153192,186589.0048
Texas,Gonzales,County,36,0.005041284,746.8058836,0.137392249,20353.01696,274560,0.138088578,236651.008
Texas,Gray,County,34,0.006626746,700.6727049,0.00303726,321.1418396,238887.9872,0.003057521,238158.0032
Texas,Grayson,County,32,0.017980845,391.0655997,0.148025303,3219.403988,236208,0.150735785,200602.9952
Texas,Gregg,County,37,0.111248728,701.8540299,0.449138796,2833.55936,62450.4,0.505359466,31194.0992
Texas,Grimes,County,37,0.013275505,1156.254246,0.222888432,19412.87364,202407.0016,0.225887443,156689.9968
Texas,Guadalupe,County,35,0.012073755,249.3254552,0.133860238,2764.240612,181615.0016,0.135495961,157008
Texas,Hale,County,34,0.007147292,508.0132233,0.000198453,14.10562264,258299.008,0.000199882,258247.9872
Texas,Hall,County,34,0.001625334,1005.742993,0.031983501,19791.11581,233647.0016,0.032035506,226161.9968
Texas,Hamilton,County,35,0.002170959,570.3025884,0.125124027,32869.60749,215702.9888,0.125396501,188655.0016
Texas,Hansford,County,34,0.003889803,1724.64891,0.000319272,141.5576457,237122.9952,0.000320518,237046.9888
Texas,Hardeman,County,34,0.003065719,1168.270533,0.038281287,14588.06097,179468.0064,0.038399045,172576.9984
Texas,Hardin,County,37,0.013105755,630.5348116,0.598537506,28796.41345,228254.0032,0.606486618,89826.0992
Texas,Harris,County,36,0.249600577,327.7854435,0.270568957,355.3219576,335110.9888,0.360567117,217517.0048
Texas,Harrison,County,37,0.021899267,820.3896313,0.522270684,19565.28739,227581.0048,0.53396372,106092.9984
Texas,Hartley,County,34,0.002207099,1510.032509,5.18E-05,35.43597616,377988.992,5.19E-05,377969.9968
Texas,Haskell,County,35,0.002015334,776.3975053,0.02642468,10179.97702,234256.9984,0.026478014,228053.9904
Texas,Hays,County,35,0.012890584,231.5342918,0.297416998,5342.057158,173024.9984,0.30130098,120894.0032
Texas,Hemphill,County,34,0.002250669,1585.458072,0.006784663,4779.37929,235525.9904,0.006799971,233924.992
Texas,Henderson,County,37,0.020340915,626.1105122,0.280607045,8637.321288,220964.992,0.286433152,157705.9968
Texas,Hidalgo,County,36,0.052764949,375.9629546,0.024130556,171.9360169,384346.0096,0.025474754,374569.0112
Texas,Hill,County,35,0.006218389,475.5638749,0.092835865,7099.811021,245644.0064,0.09341689,222698.0096
Texas,Hockley,County,34,0.005669228,587.092798,0.000207751,21.51426307,233907.9936,0.000208936,233858.9952
Texas,Hood,County,35,0.013095765,347.7785888,0.178712293,4745.985401,107718.0032,0.181083936,88212.6016
Texas,Hopkins,County,37,0.017451891,1092.046308,0.193509999,12108.82403,196497.9968,0.196947563,157836.0064
Texas,Houston,County,37,0.009278555,1272.072461,0.379177137,51984.4741,314912.9984,0.38272794,194403.9936
Texas,Howard,County,34,0.008697175,603.4674518,0.007954438,551.9314836,231296.9984,0.008024229,229440.9984
Texas,Hudspeth,County,26,0.001874742,6632.206938,0.001347614,4767.404306,1180780.032,0.001350141,1179180.032
Texas,Hunt,County,32,0.015905276,452.1437151,0.134570069,3825.460964,214278.0032,0.136745258,185005.0048
Texas,Hutchinson,County,34,0.01133468,1093.477805,0.00550321,530.9049755,227544.0128,0.005566308,226277.9904
Texas,Irion,County,35,0.004440131,6827.893845,0.02447297,37633.76623,271130.0096,0.024582082,264464.9984
Texas,Jack,County,32,0.003202646,864.6673514,0.159345272,43020.88326,235829.9904,0.159857531,198130.9952
Texas,Jackson,County,36,0.004399403,658.418456,0.131398006,19665.13738,214429.0048,0.131978877,186130.9952
Texas,Jasper,County,37,0.012451377,853.1176272,0.578866204,39661.55353,240907.008,0.586163916,99703.8976
Texas,Jeff,Davis,26,0.001353164,3594.952424,0.083151557,220908.9189,585541.0176,0.08326419,536786.0224
Texas,Jefferson,County,37,0.066351296,627.991954,0.122084601,1155.48831,222729.0112,0.130760686,193670.0032
Texas,Jim,Hogg,36,0.002830063,1577.04412,0.00176587,984.0257527,293449.0112,0.001770883,292929.9968
Texas,Jim,Wells,36,0.010144828,578.7239994,0.052066966,2970.223262,222064,0.052600602,210384.9984
Texas,Johnson,County,35,0.018038929,268.2874514,0.118856036,1767.709363,185200,0.121039413,162784
Texas,Jones,County,35,0.003345928,388.3512148,0.033470882,3884.859274,240437.9904,0.033583212,232363.008
Texas,Karnes,County,36,0.011059016,1392.923734,0.090480475,11396.34857,192397.0048,0.091492069,174799.0016
Texas,Kaufman,County,32,0.016901932,479.7063649,0.106930502,3034.874427,198977.9968,0.10876881,177337.9968
Texas,Kendall,County,35,0.002881271,208.0870151,0.242712991,17528.87167,170978.9952,0.243414695,129360.9984
Texas,Kenedy,County,36,0.002594137,23278.86473,0.109433166,982014.4541,370544.9984,0.109717844,329889.9968
Texas,Kent,County,34,0.001592032,4330.826542,0.030339841,82533.8766,233302.9888,0.030388209,226212.992
Texas,Kerr,County,35,0.005414413,355.3386938,0.272829991,17905.36678,284935.9872,0.274315289,206774.0032
Texas,Kimble,County,35,0.002726681,1975.308863,0.159818763,115778.65,322796.0064,0.160255703,271066.0096
Texas,King,County,34,0.00175405,11648.00562,0.064372991,427477.5281,235992.0128,0.064486081,220773.9904
Texas,Kinney,County,35,0.005167753,5403.077834,0.061525902,64327.61409,351460.992,0.061845557,329725.0048
Texas,Kleberg,County,36,0.007876602,581.4669245,0.045736134,3376.335225,231067.008,0.046099182,220415.0016
Texas,Knox,County,34,0.001930618,999.8753821,0.044003023,22789.34964,219839.0016,0.044088221,210146.9952
Texas,La,Salle,36,0.0095219,6279.168087,0.094497495,62315.88681,383147.008,0.095405937,346594.9952
Texas,Lamar,County,32,0.007542622,367.374585,0.20266778,9871.234293,234439.9872,0.204207907,186568.9984
Texas,Lamb,County,34,0.004184534,749.3099463,0.000140603,25.17723843,262287.0016,0.000141193,262250.0096
Texas,Lampasas,County,35,0.003924267,407.5813535,0.16175907,16800.58552,183754.9952,0.162396674,153913.9968
Texas,Lavaca,County,36,0.003904705,510.3003644,0.217521215,28427.53732,250072.0128,0.218374294,195466.9952
Texas,Lee,County,36,0.005406873,564.6624513,0.190018956,19844.478,162629.0048,0.191051401,131560
Texas,Leon,County,37,0.01289592,2327.570916,0.318905874,57558.98324,273210.0096,0.32307272,184960
Texas,Liberty,County,37,0.012918166,554.2663284,0.447454801,19198.47832,297114.0096,0.453310852,162439.0016
Texas,Limestone,County,32,0.006717417,721.0375947,0.142806164,15328.60224,235102.0032,0.143772066,201302.0032
Texas,Lipscomb,County,34,0.002260644,1785.230618,0.002324431,1835.603533,240865.9968,0.002329694,240304
Texas,Live,Oak,36,0.013488525,2998.293931,0.109235634,24281.4201,269920,0.110729105,240038.9888
Texas,Llano,County,35,0.002770601,395.3813659,0.144645311,20641.74982,242554.0096,0.145047276,207372.0064
Texas,Loving,County,26,0.00093158,24249.70149,9.16E-05,2383.925373,174242.9952,9.17E-05,174226.9952
Texas,Lubbock,County,34,0.032821075,315.0316699,0.001922529,18.45331124,225242.0096,0.001987769,224794.0096
Texas,Lynn,County,34,0.002432777,856.5954198,0.001846707,650.2366412,230067.9936,0.001851214,229642.0096
Texas,Madison,County,37,0.013128086,1235.092736,0.185566326,17458.11437,120142.0032,0.188034155,97553.2992
Texas,Marion,County,37,0.010294664,939.8226853,0.590846397,53939.67498,98854.5984,0.596991939,39845.6992
Texas,Martin,County,34,0.002247026,1121.788875,0.002036142,1016.508639,236402.9952,0.002040731,235920.9984
Texas,Mason,County,35,0.00092507,596.4419476,0.130075406,83866.50401,240785.9968,0.130195691,209436.0064
Texas,Matagorda,County,36,0.007345818,556.1635535,0.140442325,10633.11094,285266.9952,0.141481839,244928.9984
Texas,Maverick,County,36,0.02005928,1414.167918,0.006952081,490.1177665,326752.9984,0.00709438,324437.9904
Texas,McCulloch,County,35,0.002301521,775.9451554,0.096655406,32586.83827,275989.9904,0.096878516,249252.992
Texas,McLennan,County,35,0.020727999,260.0261338,0.101074384,1267.945878,262298.0096,0.103213898,235227.008
Texas,McMullen,County,36,0.010869013,37550.41128,0.106626896,368376.0282,290809.0112,0.107798585,259460.992
Texas,Medina,County,35,0.004792426,419.3542642,0.203194924,17780.276,342275.9936,0.204173235,272394.0096
Texas,Menard,County,35,0.001315486,1302.04661,0.052852667,52312.71186,233281.9968,0.052922215,220935.9872
Texas,Midland,County,26,0.017760992,357.3593428,0.002360358,47.49148773,229269.9904,0.002403036,228719.0016
Texas,Milam,County,35,0.003663037,396.9461177,0.185764016,20130.37379,261694.0032,0.186446764,212904.9984
Texas,Mills,County,35,0.001801009,676.0842555,0.095203682,35738.69152,193016,0.095375513,174607.0016
Texas,Mitchell,County,35,0.00348721,849.4534956,0.011128551,2710.816663,235410.9952,0.01116749,232782.0032
Texas,Montague,County,32,0.008174955,1024.831302,0.145214495,18204.42622,237696,0.146411389,202895.0016
Texas,Montgomery,County,37,0.054115148,497.1372239,0.486948497,4473.428066,255269.9904,0.514807876,124143.0016
Texas,Moore,County,34,0.006058497,703.7771483,0.000327243,38.01371701,232317.0048,0.000329237,232240
Texas,Morris,County,37,0.023043147,1155.403127,0.439216377,22022.68547,63916.1984,0.449576175,35264.3008
Texas,Motley,County,34,0.001048722,1884.691445,0.018968446,34088.7798,256001.9968,0.018988368,251140.992
Texas,Nacogdoches,County,37,0.013089052,548.4992315,0.520800218,21824.23242,244844.0064,0.527707437,115656.9984
Texas,Navarro,County,32,0.010167519,589.7704104,0.094567081,5485.395976,259082.0096,0.095538478,234330.0096
Texas,Newton,County,37,0.008345911,1340.691348,0.583448439,93725.45223,240096.9984,0.588358049,98875.3024
Texas,Nolan,County,35,0.006670446,998.3862802,0.128007953,19159.34692,234936.0128,0.128867429,204659.9936
Texas,Nueces,County,36,0.058200745,400.5196958,0.037031724,254.8409826,203279.0016,0.039320146,195304.9984
Texas,Ochiltree,County,34,0.004377976,1154.619143,0.001234195,325.4985565,236479.0016,0.00123962,236185.0112
Texas,Oldham,County,34,0.002547871,4525.665904,0.000735595,1306.604119,387122.9952,0.000737474,386836.992
Texas,Orange,County,37,0.058697179,610.2123202,0.418173222,4347.303533,83145.4016,0.444249453,46255.0016
Texas,Palo,Pinto,35,0.00519696,474.2840228,0.266528485,24323.8742,245361.9968,0.267921289,179624.9984
Texas,Panola,County,37,0.010424395,959.1272631,0.520338546,47875.28494,207191.0016,0.52581916,98251.0016
Texas,Parker,County,35,0.014546947,384.1267868,0.120481445,3181.433889,230281.0112,0.122259751,202127.0016
Texas,Parmer,County,34,0.003506038,802.0716853,3.09E-05,7.060902556,228331.008,3.10E-05,228323.9936
Texas,Pecos,County,26,0.002757635,2024.040692,0.002984878,2190.832292,1230339.994,0.002993132,1226660.045
Texas,Polk,County,37,0.011395061,758.2889651,0.579958651,38593.58549,270602.0096,0.586643815,111859.9936
Texas,Potter,County,34,0.021812464,457.6700192,0.003530333,74.07359132,233045.9904,0.003609056,232205.0048
Texas,Presidio,County,26,0.003004096,4100.424425,0.002860408,3904.299014,993960.96,0.002869026,991109.0176
Texas,Rains,County,37,0.017568056,1155.32334,0.2515118,16540.10286,59044.6976,0.256009441,43945.2992
Texas,Randall,County,34,0.014671021,335.2893243,0.010429707,238.3589616,234896,0.010584982,232409.0112
Texas,Reagan,County,26,0.002230892,2042.324113,0.002948417,2699.200241,303807.0016,0.002955014,302910.0032
Texas,Real,County,35,0.001738624,1033.957991,0.359650636,213883.8202,180889.9968,0.360276417,115719.0016
Texas,Red,River,37,0.009309688,1761.219785,0.36220118,68521.72475,268272.9984,0.365605176,170266.9952
Texas,Reeves,County,26,0.004021841,2090.766537,0.001396829,726.1459998,680184.0128,0.00140247,679230.976
Texas,Refugio,County,36,0.003912377,1003.768523,0.104681917,26857.43485,200050.9952,0.105093204,179029.0048
Texas,Roberts,County,34,0.002167659,5850.045096,0.007208598,19454.45321,238863.0016,0.007224267,237137.9968
Texas,Robertson,County,36,0.005393658,749.05,0.260677989,36201.936,221003.008,0.262091897,163085.0048
Texas,Rockwall,County,32,0.064245716,493.4795729,0.048694633,374.0297122,30964.4,0.052037824,29353.1008
Texas,Runnels,County,35,0.003028629,719.1152675,0.025005649,5937.320922,272110.0032,0.025081586,265284.992
Texas,Rusk,County,37,0.01616961,816.3071012,0.456139059,23027.73824,235285.9904,0.463635771,126243.9936
Texas,Sabine,County,37,0.005487897,683.5447512,0.660990438,82329.63913,129680.9984,0.664637844,43491.1008
Texas,San,Augustine,37,0.006028277,952.5296222,0.620368519,98024.592,140504,0.624130274,52813.6992
Texas,San,Jacinto,37,0.009561956,636.5369055,0.58991751,39270.65432,146674.9952,0.595612752,59314.8032
Texas,San,Patricio,36,0.018566926,498.2632786,0.051269123,1375.861658,176826.9952,0.052238969,167592.9984
Texas,San,Saba,35,0.000935441,443.9848044,0.152274955,72273.68122,293328.9984,0.152417591,248621.0048
Texas,Schleicher,County,35,0.001802685,2084.715503,0.033335879,38551.27768,338805.9904,0.033396104,327490.9952
Texas,Scurry,County,34,0.005909568,846.5680582,0.017857342,2558.132144,232992,0.017963535,228806.9888
Texas,Shackelford,County,35,0.001786975,1281.883707,0.030676264,22005.57238,236445.0048,0.030731205,229179.008
Texas,Shelby,County,37,0.00758202,627.9535363,0.528369542,43760.30955,207325.0048,0.532405654,96946.2016
Texas,Sherman,County,34,0.003478328,2609.20904,4.76E-05,35.70056497,238160.9984,4.78E-05,238149.9904
Texas,Smith,County,37,0.044066636,604.0376404,0.403125237,5525.786361,228923.008,0.421708609,132751.0016
Texas,Somervell,County,35,0.009403333,666.8145102,0.323137678,22914.52372,47830.3008,0.326205333,32228.0992
Texas,Starr,County,36,0.012311341,727.8840234,0.018706438,1105.981678,312980.992,0.018939585,307053.0048
Texas,Stephens,County,35,0.002771536,670.1643581,0.133938683,32386.70581,233270.9888,0.134311169,201941.0048
Texas,Sterling,County,35,0.004302212,7387.221823,0.015644225,26862.31156,238160,0.01571179,234417.9968
Texas,Stonewall,County,34,0.002078438,2923.024217,0.04810957,67659.18488,237600.9984,0.048209814,226145.9968
Texas,Sutton,County,35,0.004417144,4081.285259,0.053055162,49021.0959,375036.0064,0.053290619,355051.008
Texas,Swisher,County,34,0.003713104,1033.587968,0.000423361,117.847577,232346.0096,0.000424938,232246.9888
Texas,Tarrant,County,32,0.211636802,325.3013492,0.068147432,104.7476212,175248.9984,0.086441578,160099.9936
Texas,Taylor,County,35,0.020358959,382.3823634,0.144937746,2722.223602,232857.0112,0.147949596,198406.0032
Texas,Terrell,County,26,0.001436152,8103.145236,0.00771112,43508.14061,609052.0064,0.007722214,604348.9792
Texas,Terry,County,34,0.00333016,600.7899067,0.000871994,157.3152574,229453.0048,0.000874907,229251.9936
Texas,Throckmorton,County,35,0.001189048,1519.145946,0.031982859,40861.78595,236078.0032,0.032020901,228517.9904
Texas,Titus,County,37,0.025662044,963.6282808,0.332716398,12493.74095,102876,0.341478098,67848.9984
Texas,Tom,Green,35,0.012647823,482.9343332,0.047693094,1821.074897,392120.0128,0.048304089,373180.0064
Texas,Travis,County,35,0.073521684,231.7488945,0.291106751,917.6023243,237216,0.314207311,162712.9984
Texas,Trinity,County,37,0.009196921,1202.765077,0.553540014,72391.46411,178543.0016,0.558678848,78806.0992
Texas,Tyler,County,37,0.007432434,855.0045518,0.605326354,69634.90087,238308.992,0.609859495,92981.1008
Texas,Upshur,County,37,0.018232916,781.3210167,0.472592094,20251.62313,148472,0.481370246,77133.7984
Texas,Upton,County,26,0.002332464,2204.001175,0.001583266,1496.066392,320901.9904,0.001586967,320393.0112
Texas,Uvalde,County,35,0.003434937,534.405616,0.144334298,22455.44889,401969.9968,0.144831697,343751.9872
Texas,Val,Verde,26,0.003322033,612.988229,0.041798759,7712.791867,824941.9776,0.0419381,790345.984
Texas,Van,Zandt,37,0.021376629,969.9044454,0.205901691,9342.210553,213752.9984,0.210398927,168851.9936
Texas,Victoria,County,36,0.013301499,360.6769099,0.122114977,3311.20959,224976,0.123761198,197148.0064
Texas,Walker,County,37,0.015361947,508.1365977,0.435485996,14404.8385,201143.0016,0.442279378,112199.0016
Texas,Waller,County,36,0.009730709,396.7271837,0.183348054,7475.216851,131872.9984,0.185150115,107464
Texas,Ward,County,26,0.005384711,1069.144743,0.000152883,30.35530296,215434.0096,0.000153711,215401.0112
Texas,Washington,County,36,0.0082925,431.860534,0.16878972,8790.307181,156865.9968,0.170201322,130183.0016
Texas,Webb,County,36,0.014108289,637.5979329,0.013127259,593.2621157,860443.0336,0.013315117,848986.9824
Texas,Wharton,County,36,0.006112478,418.4956784,0.098117035,6717.660678,280272.9984,0.098720537,252615.9872
Texas,Wheeler,County,34,0.002678403,1200.904618,0.014236237,6383.043149,236282.0096,0.014274468,232909.0048
Texas,Wichita,County,32,0.034490387,424.0483352,0.01361178,167.3525033,156294.0032,0.014097982,154089.9968
Texas,Wilbarger,County,34,0.003463446,593.7626056,0.011471941,1966.714364,250729.0112,0.011511831,247842.9952
Texas,Willacy,County,36,0.008315891,654.6509312,0.050779897,3997.540086,156776.9984,0.051205598,148749.0048
Texas,Williamson,County,35,0.023708798,275.6303672,0.144147135,1675.805206,283712.9984,0.1476478,241826.9952
Texas,Wilson,County,36,0.009370557,604.6223155,0.119123998,7686.312022,207149.0048,0.120250638,182243.9936
Texas,Winkler,County,26,0.002703902,821.3202286,0.000121863,37.01631117,217293.0048,0.000122194,217266.9952
Texas,Wise,County,32,0.01507555,719.9946714,0.097899008,4675.568381,229518.0032,0.099397435,206704
Texas,Wood,County,37,0.023699917,1084.689269,0.400349635,18323.0579,164218.9952,0.41006768,97049.2032
Texas,Yoakum,County,34,0.003132432,886.2209779,5.41E-05,15.31917509,206504,5.43E-05,206492.0064
Texas,Young,County,35,0.004531035,601.2483977,0.092800492,12314.21724,237017.0112,0.093222845,214922.0096
Texas,Zapata,County,36,0.011839158,2634.977836,0.005017626,1116.746019,267918.0032,0.005077748,266558.0032
Texas,Zavala,County,36,0.005215034,1514.241379,0.046203217,13415.60276,335061.9904,0.046445433,319508.992
Utah,Beaver,County,17,0.005243802,5859.800167,0.152480812,170393.0032,667523.0208,0.153284599,565204.0192
Utah,Box,Elder,17,0.003265902,1115.522283,0.031008095,10591.321,1455259.955,0.031109632,1409990.042
Utah,Cache,County,16,0.010867175,359.0955346,0.258445129,8540.075237,298710.9888,0.261284668,220686.0032
Utah,Carbon,County,23,0.002913709,546.6163941,0.205790396,38606.60072,382003.9936,0.20639156,303161.0112
Utah,Daggett,County,16,0.001509002,2985.266015,0.307174716,607685.1422,181927.0016,0.307638784,125959.0016
Utah,Davis,County,17,0.107139132,317.2602492,0.178873031,529.6785693,63188.4992,0.200337089,50569.9008
Utah,Duchesne,County,23,0.002285519,1334.715747,0.193191747,112821.6547,837330.9952,0.193634299,675194.9824
Utah,Emery,County,23,0.001925283,2043.950276,0.043177982,45839.31934,1150720,0.043261176,1100939.981
Utah,Garfield,County,23,0.001702666,4827.434002,0.139589734,395767.6739,1340190.003,0.13982793,1152799.949
Utah,Grand,County,23,0.00216471,2432.704773,0.122102177,137218.6249,951481.9584,0.122367011,835051.9808
Utah,Iron,County,17,0.004735119,1198.676693,0.159363433,40342.22446,851053.0048,0.160121637,714787.0208
Utah,Juab,County,17,0.004380676,4679.327507,0.058925593,62942.8269,876106.9568,0.059184898,824257.024
Utah,Kane,County,23,0.001054587,1806.930202,0.095216606,163144.2249,1034830.029,0.095317101,936198.9632
Utah,Millard,County,17,0.003916994,5560.733253,0.043144573,61249.89859,1754169.958,0.043314218,1678189.978
Utah,Morgan,County,16,0.001613967,357.2296255,0.276722904,61248.84388,157536,0.277170303,113872
Utah,Piute,County,16,0.004058981,5571.965157,0.216920122,297777.0146,196190.0032,0.217804174,153458.9952
Utah,Rich,County,22,0.002803243,3811.264661,0.09570212,130115.7532,265868.0064,0.095971304,240353.9968
Utah,Salt,Lake,17,0.140376769,302.8850596,0.205042588,442.4117802,166630.0032,0.238526666,127066.9952
Utah,San,Juan,23,0.001197476,1685.089849,0.086078836,121130.2285,2025769.984,0.086182044,1851190.067
Utah,Sanpete,County,16,0.002748161,497.0829855,0.195188627,35305.40895,410602.0096,0.19572652,330237.0048
Utah,Sevier,County,16,0.004178525,1097.31451,0.228331793,59961.7841,492739.0208,0.229289723,379760.9984
Utah,Summit,County,16,0.002677431,436.8913102,0.30319519,49474.04036,483919.9744,0.304008956,336810.0096
Utah,Tooele,County,17,0.003809551,1667.588069,0.035366321,15481.208,1776339.968,0.035501482,1713280
Utah,Uintah,County,23,0.003415581,1569.67967,0.117358844,53933.94989,1155249.971,0.117760657,1019200
Utah,Utah,County,17,0.021472661,301.6693077,0.218006138,3062.767187,506637.9776,0.22279024,393891.9936
Utah,Wasatch,County,16,0.001754761,351.3171213,0.27991859,56041.93336,304081.9968,0.280410555,218815.0016
Utah,Washington,County,16,0.004344862,302.2688536,0.162205282,11284.50318,625854.976,0.162913141,523909.0176
Utah,Wayne,County,23,0.0016925,4306.257473,0.04656504,118476.2822,637289.0112,0.046643985,607563.9808
Utah,Weber,County,16,0.046463221,340.9732717,0.256314739,1880.981861,137526.0032,0.268803717,100628
Virginia,Accomack,County,60,0.006004022,183.4389766,0.235886692,7206.970578,116328.9984,0.237312288,88723.0016
Virginia,Albemarle,County,61,0.014026776,330.1731536,0.539536752,12700.03574,183896,0.547211485,83266.5024
Virginia,Alexandria,city,60,0.421578529,128.8604102,0.125525105,38.36821714,2268.06,0.217013218,1775.86
Virginia,Alleghany,County,61,0.008899002,789.9504874,0.750309759,66603.82361,113720.9984,0.757046663,27629.9008
Virginia,Amelia,County,59,0.003100838,250.9561404,0.605498589,49004.03649,91976.1024,0.607381702,36111.5008
Virginia,Amherst,County,61,0.010850468,417.7964507,0.591237784,22765.56694,121474.9952,0.597723829,48867.3984
Virginia,Appomattox,County,59,0.00476505,300.1700109,0.579262478,36490.11251,85921.9968,0.582036045,35912.3008
Virginia,Arlington,County,60,0.333648519,117.8973149,0.188460027,66.59382538,4460.87,0.282823754,3199.23
Virginia,Augusta,County,61,0.013994066,535.1032538,0.475572182,18184.86627,247387.008,0.482321206,128066.9952
Virginia,Bath,County,61,0.002342234,635.8379556,0.767731178,208413.2361,136714.9952,0.769535203,31508.7008
Virginia,Bedford,city,61,0.190653985,538.4378473,0.221495947,625.540562,1439.78,0.273672367,1046.09
Virginia,Bedford,County,61,0.012874837,415.2192278,0.47876631,15440.42643,192192,0.485011855,98978.2016
Virginia,Bland,County,57,0.003631764,490.9256295,0.68272193,92287.2921,92541.7984,0.685210354,29131.5008
Virginia,Botetourt,County,61,0.012431036,570.8912644,0.607172851,27884.21406,138311.0016,0.61481515,53275.6992
Virginia,Bristol,city,57,0.201060242,391.6767432,0.21886474,426.3609144,2702.97,0.273943477,1963.18
Virginia,Brunswick,County,59,0.007134728,567.1426245,0.638076679,50720.99549,145368.9984,0.642661108,51966.4
Virginia,Buchanan,County,53,0.012159628,587.5305805,0.782883861,37827.48966,128768,0.79251834,26932.8
Virginia,Buckingham,County,59,0.002619919,251.5995647,0.671206216,64458.17167,149640,0.672968468,48936.6016
Virginia,Buena,Vista,61,0.144265602,397.6767995,0.374064361,1031.130887,1497.65,0.437128167,843.038
Virginia,Campbell,County,59,0.012236615,312.8646384,0.531933031,13600.41474,128998.0032,0.538521502,59529.7024
